"Timestamp","HostName","Protocol","State","CreationTime","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 1:50:53 AM","::","49644","::","0","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:59 AM","::1","58594","::1","4899","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:44 AM","::1","58535","::1","5151","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:44 AM","::1","58534","::1","4243","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:37 AM","::1","58502","::1","5050","9468"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:23 AM","::1","58451","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:23 AM","::1","58450","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","54619","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","54618","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","54617","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","54616","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:55 AM","::1","54614","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:55 AM","::1","54613","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:55 AM","::1","54611","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:54 AM","::1","54604","::1","4432","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:54 AM","::1","54603","::1","4432","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:53 AM","::1","54602","::1","4432","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:16:06 AM","::1","52417","::1","4242","2660"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:52 AM","::1","52397","::1","4242","5028"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:49 AM","::1","52388","::1","4432","5028"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:47 AM","::1","52387","::1","4432","5028"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:09:42 AM","::1","49956","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:09:27 AM","::1","49955","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:09:15 AM","::1","49951","::1","4242","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:08:42 AM","::1","49945","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:07:40 AM","::1","49942","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","TimeWait","1/1/1601 1:00:00 AM","::1","49936","::1","4242","0"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:06:49 AM","::1","49901","::1","4242","10360"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:04:26 AM","::1","49870","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:01:41 AM","::1","49863","::1","4432","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:56:28 AM","::1","49837","::1","4949","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:53:47 AM","::1","49728","::1","4239","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:39 AM","::","49671","::","0","580"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:33 AM","::","49670","::","0","564"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","::","49669","::","0","1364"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","::","49668","::","0","1780"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","::","49667","::","0","628"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","::","49666","::","0","580"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:31 AM","::","49665","::","0","952"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:29 AM","::","49664","::","0","456"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:51:06 AM","::1","49652","::1","4949","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:33 AM","::","47001","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:09 AM","::","46277","::","0","3740"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:15 AM","::","21060","::","0","3508"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:15:50 AM","::","9200","::","0","5028"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:13 AM","::","9098","::","0","4104"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:10 AM","::","9090","::","0","6052"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:19 AM","::","9080","::","0","11008"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:11 AM","::","9079","::","0","8532"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:03 AM","::","9041","::","0","7256"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:15:48 AM","::","9032","::","0","4716"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:02 AM","::","9031","::","0","5792"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:11 AM","::","9028","::","0","3196"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:33 AM","::","5985","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:09 AM","::","5929","::","0","8516"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:37 AM","::","5252","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:44 AM","::1","5151","::1","58535","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:36 AM","::","5151","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:37 AM","::1","5050","::1","58502","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:33 AM","::","5050","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:15:55 AM","::","4950","::","0","4908"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:56:28 AM","::1","4949","::1","49837","3356"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:51:06 AM","::1","4949","::1","49652","3356"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:27 AM","::","4949","::","0","3356"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:18 AM","::","4900","::","0","11148"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:59 AM","::1","4899","::1","58594","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:56 AM","::","4899","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:08 AM","::","4545","::","0","812"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:17 AM","::","4444","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:23 AM","::1","4432","::1","58451","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:23 AM","::1","4432","::1","58450","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","4432","::1","54619","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","4432","::1","54618","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","4432","::1","54617","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:50:11 AM","::1","4432","::1","54616","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:55 AM","::1","4432","::1","54614","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:55 AM","::1","4432","::1","54613","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:55 AM","::1","4432","::1","54611","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:54 AM","::1","4432","::1","54604","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:54 AM","::1","4432","::1","54603","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 3:49:53 AM","::1","4432","::1","54602","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:49 AM","::1","4432","::1","52388","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:47 AM","::1","4432","::1","52387","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:09:42 AM","::1","4432","::1","49956","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:09:27 AM","::1","4432","::1","49955","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:08:42 AM","::1","4432","::1","49945","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:07:40 AM","::1","4432","::1","49942","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:04:26 AM","::1","4432","::1","49870","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:01:41 AM","::1","4432","::1","49863","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:57:56 AM","::1","4432","::","0","1264"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:45 AM","::","4244","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 5:57:44 AM","::1","4243","::1","58534","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:42 AM","::","4243","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:16:06 AM","::1","4242","::1","52417","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:52 AM","::1","4242","::1","52397","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:09:15 AM","::1","4242","::1","49951","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:06:49 AM","::1","4242","::1","49901","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:21 AM","::","4242","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:53:47 AM","::1","4239","::1","49728","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:28 AM","::","4239","::","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","::","3389","::","0","864"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:11 AM","::","3003","::","0","3440"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","::","445","::","0","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 5:57:46 AM","::","443","::","0","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:29 AM","::","135","::","0","704"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/22/2019 6:11:29 AM","0.0.0.0","58734","0.0.0.0","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/22/2019 6:11:29 AM","0.0.0.0","58733","0.0.0.0","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/26/2019 6:16:03 AM","0.0.0.0","52412","0.0.0.0","0","1824"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:10:00 AM","0.0.0.0","49961","0.0.0.0","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:10:00 AM","0.0.0.0","49960","0.0.0.0","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:10:00 AM","0.0.0.0","49959","0.0.0.0","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:10:00 AM","0.0.0.0","49958","0.0.0.0","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:10:00 AM","0.0.0.0","49957","0.0.0.0","0","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:09:19 AM","0.0.0.0","49953","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:07:02 AM","0.0.0.0","49924","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:07:02 AM","0.0.0.0","49922","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:07:02 AM","0.0.0.0","49921","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:07:02 AM","0.0.0.0","49920","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:06:50 AM","0.0.0.0","49912","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 2:04:54 AM","0.0.0.0","49890","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/2/2019 3:59:05 AM","0.0.0.0","49855","0.0.0.0","0","628"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 1:56:28 AM","0.0.0.0","49836","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 1:56:26 AM","0.0.0.0","49823","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 1:53:47 AM","0.0.0.0","49727","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 1:51:06 AM","0.0.0.0","49657","0.0.0.0","0","3356"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 1:51:06 AM","0.0.0.0","49651","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Bound","8/27/2019 1:50:53 AM","0.0.0.0","49642","0.0.0.0","0","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:15:54 AM","127.0.0.1","64210","0.0.0.0","0","7304"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 6:11:29 AM","172.16.16.100","58734","172.16.16.102","4444","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 6:11:29 AM","172.16.16.100","58733","172.16.16.101","4444","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:16:51 AM","172.16.16.100","52447","172.16.16.100","4747","9468"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:16:03 AM","127.0.0.1","52412","127.0.0.1","5927","1824"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:57 AM","172.16.16.100","52410","172.16.16.100","4747","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","49961","127.0.0.1","7070","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","49960","127.0.0.1","7070","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","49959","127.0.0.1","7070","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","49958","127.0.0.1","7070","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","49957","127.0.0.1","7070","5952"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:09:19 AM","172.16.16.100","49953","52.46.137.133","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","TimeWait","1/1/1601 1:00:00 AM","127.0.0.1","49950","127.0.0.1","7070","0"
"20190827T021002+0200","QLIKSERVER1","TCP","TimeWait","1/1/1601 1:00:00 AM","127.0.0.1","49948","127.0.0.1","7070","0"
"20190827T021002+0200","QLIKSERVER1","TCP","TimeWait","1/1/1601 1:00:00 AM","127.0.0.1","49947","127.0.0.1","7070","0"
"20190827T021002+0200","QLIKSERVER1","TCP","TimeWait","1/1/1601 1:00:00 AM","127.0.0.1","49946","127.0.0.1","7070","0"
"20190827T021002+0200","QLIKSERVER1","TCP","TimeWait","1/1/1601 1:00:00 AM","172.16.16.100","49935","172.16.16.100","443","0"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:07:02 AM","172.16.16.100","49924","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:07:02 AM","172.16.16.100","49922","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:07:02 AM","172.16.16.100","49921","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:07:02 AM","172.16.16.100","49920","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:06:50 AM","172.16.16.100","49912","216.58.207.206","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:04:54 AM","172.16.16.100","49890","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:02:09 AM","172.16.16.100","49864","172.16.16.10","445","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/2/2019 3:59:05 AM","172.16.16.100","49855","40.67.251.132","443","628"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:56:28 AM","172.16.16.100","49836","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:56:26 AM","172.16.16.100","49824","172.16.16.100","4747","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:56:26 AM","172.16.16.100","49823","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:53:47 AM","172.16.16.100","49727","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:39 AM","0.0.0.0","49671","0.0.0.0","0","580"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:33 AM","0.0.0.0","49670","0.0.0.0","0","564"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","0.0.0.0","49669","0.0.0.0","0","1364"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","0.0.0.0","49668","0.0.0.0","0","1780"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","0.0.0.0","49667","0.0.0.0","0","628"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:32 AM","0.0.0.0","49666","0.0.0.0","0","580"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:31 AM","0.0.0.0","49665","0.0.0.0","0","952"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/2/2019 3:55:29 AM","0.0.0.0","49664","0.0.0.0","0","456"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:51:06 AM","172.16.16.100","49657","172.16.16.100","4747","3356"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:51:06 AM","172.16.16.100","49651","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:50:53 AM","172.16.16.100","49644","172.16.16.100","4747","184"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 1:50:53 AM","172.16.16.100","49642","172.16.16.100","443","2840"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 3:49:54 AM","0.0.0.0","7080","0.0.0.0","0","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","7070","127.0.0.1","49961","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","7070","127.0.0.1","49957","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","7070","127.0.0.1","49959","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","7070","127.0.0.1","49958","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/27/2019 2:10:00 AM","127.0.0.1","7070","127.0.0.1","49960","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/22/2019 3:49:54 AM","127.0.0.1","7070","0.0.0.0","0","7132"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:16:04 AM","127.0.0.1","5927","127.0.0.1","52412","2660"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:02 AM","0.0.0.0","5927","0.0.0.0","0","2660"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:16:02 AM","0.0.0.0","5926","0.0.0.0","0","1824"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 6:03:28 AM","172.16.16.100","5050","172.16.16.102","53882","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/22/2019 6:02:57 AM","172.16.16.100","5050","172.16.16.101","60960","4"
"20190827T021002+0200","QLIKSERVER1","TCP","Listen","8/26/2019 6:15:53 AM","0.0.0.0","4748","0.0.0.0","0","10360"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:15:58 AM","172.16.16.100","4747","172.16.16.100","52410","10360"
"20190827T021002+0200","QLIKSERVER1","TCP","Established","8/26/2019 6:16:52 AM","172.16.16.100","4747","172.16.16.100","52447","10360"
