"Timestamp","HostName","Protocol","State","CreationTime","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:25 AM","::","9041","::","0","3228"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:25 AM","::","9032","::","0","1912"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:46 AM","::","9031","::","0","4724"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:23 AM","::","9028","::","0","5128"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:42 AM","::","5985","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:47 AM","::","5929","::","0","7380"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:55 AM","::","5252","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:03:18 AM","::1","5151","::1","60969","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:55 AM","::","5151","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:54 AM","::","5050","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/25/2019 6:02:50 AM","::","4950","::","0","4012"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:11 AM","::","4949","::","0","7072"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:09 AM","::","4900","::","0","3932"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:21:04 AM","::1","4899","::1","61110","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:52 AM","::","4899","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:46:36 AM","::1","4747","::1","61335","4492"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:58 AM","::1","4747","::1","60961","4492"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:55 AM","::","4747","::","0","4492"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:57 AM","::","4545","::","0","7488"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:43 AM","::","4444","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:55 AM","::","4244","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:03:18 AM","::1","4243","::1","60968","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:55 AM","::","4243","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:52 AM","::1","4242","::1","60936","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:49 AM","::1","4242","::1","60913","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:43 AM","::","4242","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:48 AM","::","4239","::","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:40 AM","::","3389","::","0","852"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:04 AM","::","3003","::","0","4748"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:41 AM","::","445","::","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:55 AM","::","443","::","0","7056"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:37 AM","::","135","::","0","732"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:57 AM","0.0.0.0","60960","0.0.0.0","0","5048"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:45 AM","0.0.0.0","60897","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:45 AM","0.0.0.0","60895","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:42 AM","0.0.0.0","60880","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:42 AM","0.0.0.0","60879","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:42 AM","0.0.0.0","60878","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:42 AM","0.0.0.0","60876","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:02:09 AM","0.0.0.0","60763","0.0.0.0","0","4948"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:01:20 AM","0.0.0.0","60691","0.0.0.0","0","7712"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:01:18 AM","0.0.0.0","60690","0.0.0.0","0","7712"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:01:03 AM","0.0.0.0","60681","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:01:03 AM","0.0.0.0","60680","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:01:03 AM","0.0.0.0","60679","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:01:00 AM","0.0.0.0","60671","0.0.0.0","0","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:01:00 AM","0.0.0.0","60670","0.0.0.0","0","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/22/2019 6:00:59 AM","0.0.0.0","60669","0.0.0.0","0","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/26/2019 2:38:17 AM","0.0.0.0","59774","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/26/2019 2:38:05 AM","0.0.0.0","59701","0.0.0.0","0","4064"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/26/2019 2:37:21 AM","0.0.0.0","59698","0.0.0.0","0","1864"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/26/2019 2:28:55 AM","0.0.0.0","59660","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/26/2019 2:23:25 AM","0.0.0.0","59640","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/26/2019 2:20:40 AM","0.0.0.0","59554","0.0.0.0","0","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/24/2019 7:46:27 AM","0.0.0.0","53384","0.0.0.0","0","5048"
"20190826T023816+0200","QLIKSERVER2","TCP","Bound","8/2/2019 4:00:35 AM","0.0.0.0","51409","0.0.0.0","0","680"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/25/2019 6:02:49 AM","127.0.0.1","64210","0.0.0.0","0","7152"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:57 AM","172.16.16.101","60960","172.16.16.100","5050","5048"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:45 AM","172.16.16.101","60897","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:45 AM","172.16.16.101","60895","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:42 AM","172.16.16.101","60880","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:42 AM","172.16.16.101","60879","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:42 AM","172.16.16.101","60878","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:42 AM","172.16.16.101","60876","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:09 AM","127.0.0.1","60763","127.0.0.1","5927","4948"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:01:20 AM","172.16.16.101","60691","172.16.16.100","4432","7712"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:01:18 AM","172.16.16.101","60690","172.16.16.100","4432","7712"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:01:03 AM","172.16.16.101","60681","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:01:03 AM","172.16.16.101","60680","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:01:03 AM","172.16.16.101","60679","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:01:00 AM","172.16.16.101","60671","172.16.16.100","4432","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:01:00 AM","172.16.16.101","60670","172.16.16.100","4432","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:00:59 AM","172.16.16.101","60669","172.16.16.100","4432","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/26/2019 2:38:17 AM","172.16.16.101","59774","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/26/2019 2:38:05 AM","172.16.16.101","59701","40.67.254.36","443","4064"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/26/2019 2:37:21 AM","172.16.16.101","59698","52.156.204.185","443","1864"
"20190826T023816+0200","QLIKSERVER2","TCP","TimeWait","1/1/1601 1:00:00 AM","172.16.16.101","59689","172.16.16.10","49669","0"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/26/2019 2:28:55 AM","172.16.16.101","59660","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/26/2019 2:23:25 AM","172.16.16.101","59640","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/26/2019 2:20:40 AM","172.16.16.101","59554","172.16.16.100","4432","3272"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/2/2019 4:00:35 AM","172.16.16.101","51409","40.67.251.132","443","680"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:46 AM","0.0.0.0","49671","0.0.0.0","0","588"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:42 AM","0.0.0.0","49670","0.0.0.0","0","572"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:41 AM","0.0.0.0","49669","0.0.0.0","0","1440"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:41 AM","0.0.0.0","49668","0.0.0.0","0","1836"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:41 AM","0.0.0.0","49667","0.0.0.0","0","680"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:41 AM","0.0.0.0","49666","0.0.0.0","0","588"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:39 AM","0.0.0.0","49665","0.0.0.0","0","948"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:37 AM","0.0.0.0","49664","0.0.0.0","0","460"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:00 AM","0.0.0.0","7080","0.0.0.0","0","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:00 AM","127.0.0.1","7070","0.0.0.0","0","5212"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:02:10 AM","127.0.0.1","5927","127.0.0.1","60763","3924"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:06 AM","0.0.0.0","5927","0.0.0.0","0","3924"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:01:43 AM","0.0.0.0","5926","0.0.0.0","0","4948"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:54 AM","0.0.0.0","4748","0.0.0.0","0","4492"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/22/2019 6:02:55 AM","0.0.0.0","4747","0.0.0.0","0","4492"
"20190826T023816+0200","QLIKSERVER2","TCP","Established","8/22/2019 6:11:29 AM","172.16.16.101","4444","172.16.16.100","58733","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:40 AM","0.0.0.0","3389","0.0.0.0","0","852"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:26 AM","172.16.16.101","139","0.0.0.0","0","4"
"20190826T023816+0200","QLIKSERVER2","TCP","Listen","8/2/2019 3:55:37 AM","0.0.0.0","135","0.0.0.0","0","732"
